621,Vonovia,Germany,$4.8 B,$2.7 B,$56.5 B,$25.8 B,https://www.forbes.com/companies/vonovia/?list=global2000
623,Teck Resources,Canada,$9.7 B,$2.4 B,$29 B,$14.1 B,https://www.forbes.com/companies/teck-resources/?list=global2000
624,Evonik,Germany,$17.7 B,$1.1 B,$24.7 B,$14.3 B,https://www.forbes.com/companies/evonik/?list=global2000
625,TELUS,Canada,$10.9 B,$1.2 B,$24.2 B,$22.4 B,https://www.forbes.com/companies/telus/?list=global2000
626,RWE Group,Germany,$24.8 B,$395 M,$98.3 B,$15.8 B,https://www.forbes.com/companies/rwe-group/?list=global2000
627,Devon Energy,United States,$11.7 B,$3.1 B,$19.6 B,$14.7 B,https://www.forbes.com/companies/devon-energy/?list=global2000
628,Bharat Petroleum,India,$36.5 B,$1.4 B,$18.8 B,$11.3 B,https://www.forbes.com/companies/bharat-petroleum/?list=global2000
629,Eversource Energy,United States,$8.4 B,$1 B,$38.2 B,$22.2 B,https://www.forbes.com/companies/eversource-energy/?list=global2000
630,Oneok,United States,$12.7 B,$1.2 B,$18.2 B,$28.5 B,https://www.forbes.com/companies/oneok/?list=global2000
631,TD Ameritrade Holding,United States,$5.7 B,$1.8 B,$37.2 B,$30 B,https://www.forbes.com/companies/td-ameritrade-holding/?list=global2000
632,Siam Commercial Bank,Thailand,$7.1 B,$1.2 B,$97.9 B,$13.7 B,https://www.forbes.com/companies/siam-commercial-bank/?list=global2000
633,Edp-energias De Portugal,Portugal,$18 B,$613 M,$47.6 B,$14.1 B,https://www.forbes.com/companies/edp-energias-de-portugal/?list=global2000
634,Resona Holdings,Japan,$7 B,$1.6 B,$537.4 B,$9.7 B,https://www.forbes.com/companies/resona-holdings/?list=global2000
635,Sumitomo Realty,Japan,$9.1 B,$1 B,$45.5 B,$17.3 B,https://www.forbes.com/companies/sumitomo-realty/?list=global2000
636,Raiffeisen Bank International,Austria,$8.8 B,$1.4 B,$160.2 B,$8.9 B,https://www.forbes.com/companies/raiffeisen-bank-international/?list=global2000
637,Daqin Railway,China,$10.8 B,$2.2 B,$19.3 B,$18.8 B,https://www.forbes.com/companies/daqin-railway/?list=global2000
638,Idemitsu Kosan,Japan,$39.9 B,$1.1 B,$27.9 B,$9.2 B,https://www.forbes.com/companies/idemitsu-kosan/?list=global2000
638,Unibail-Rodamco,Netherlands,$3.2 B,$1.2 B,$73.8 B,$40.3 B,https://www.forbes.com/companies/unibail-rodamco/?list=global2000
640,Parker-Hannifin,United States,$14.5 B,$1.4 B,$15.3 B,$24.6 B,https://www.forbes.com/companies/parker-hannifin/?list=global2000
641,BOE Technology Group,China,$14.5 B,$535 M,$44.3 B,$20.3 B,https://www.forbes.com/companies/boe-technology-group/?list=global2000
642,Nokia,Finland,$26.6 B,$-402 M,$46.6 B,$32.3 B,https://www.forbes.com/companies/nokia/?list=global2000
643,Infosys,India,$11.6 B,$2.2 B,$11.9 B,$45.1 B,https://www.forbes.com/companies/infosys/?list=global2000
644,Public Bank,Malaysia,$5 B,$1.4 B,$101.6 B,$21 B,https://www.forbes.com/companies/public-bank/?list=global2000
645,Kao,Japan,$13.7 B,$1.4 B,$13.3 B,$36.2 B,https://www.forbes.com/companies/kao/?list=global2000
646,Mapfre,Spain,$25.2 B,$624 M,$70.2 B,$9.2 B,https://www.forbes.com/companies/mapfre/?list=global2000
647,Geely Automobile Holdings,Hong Kong,$16.1 B,$1.9 B,$13.3 B,$20.9 B,https://www.forbes.com/companies/geely-automobile-holdings/?list=global2000
648,Siam Cement,Thailand,$14.8 B,$1.4 B,$18.1 B,$17.3 B,https://www.forbes.com/companies/siam-cement/?list=global2000
649,Nan Ya Plastics,Taiwan,$11 B,$1.7 B,$18.6 B,$19.9 B,https://www.forbes.com/companies/nan-ya-plastics/?list=global2000
650,PKN Orlen,Poland,$30.4 B,$1.6 B,$17.1 B,$11.4 B,https://www.forbes.com/companies/pkn-orlen/?list=global2000
651,Naturgy Energy Group,Spain,$28.7 B,$-3.4 B,$46.4 B,$27.5 B,https://www.forbes.com/companies/naturgy-energy-group/?list=global2000
652,Kellogg,United States,$13.5 B,$1.3 B,$17.8 B,$20.1 B,https://www.forbes.com/companies/kellogg/?list=global2000
653,WEC Energy Group,United States,$7.7 B,$1.1 B,$34.4 B,$24.1 B,https://www.forbes.com/companies/wec-energy-group/?list=global2000
654,CNPC Capital,China,$5.4 B,$1.1 B,$129.8 B,$18.9 B,https://www.forbes.com/companies/cnpc-capital/?list=global2000
655,Kyocera,Japan,$14.9 B,$642 M,$27.5 B,$22.1 B,https://www.forbes.com/companies/kyocera/?list=global2000
656,Telia,Sweden,$9.6 B,$1.2 B,$28 B,$18.7 B,https://www.forbes.com/companies/telia/?list=global2000
657,Eletrobrás,Brazil,$6.9 B,$3.6 B,$46.8 B,$11.1 B,https://www.forbes.com/companies/eletrobras/?list=global2000
658,Guangzhou Automobile Group,China,$10.6 B,$1.7 B,$19.2 B,$19.3 B,https://www.forbes.com/companies/guangzhou-automobile-group/?list=global2000
659,CIMB Group Holdings,Malaysia,$6.4 B,$1.4 B,$129.2 B,$11.7 B,https://www.forbes.com/companies/cimb-group-holdings/?list=global2000
660,Prologis,United States,$2.9 B,$1.6 B,$38.4 B,$46.4 B,https://www.forbes.com/companies/prologis/?list=global2000
661,Absa Group,South Africa,$9.7 B,$1.1 B,$89.6 B,$9.9 B,https://www.forbes.com/companies/absa-group/?list=global2000
662,Sodexo,France,$24.7 B,$749 M,$20.2 B,$16.9 B,https://www.forbes.com/companies/sodexo/?list=global2000
663,Isbank,Turkey,$15.3 B,$1.5 B,$105.5 B,$4.6 B,https://www.forbes.com/companies/isbank/?list=global2000
664,Carrefour,France,$91.9 B,$-663 M,$54.2 B,$14.7 B,https://www.forbes.com/companies/carrefour/?list=global2000
665,Republic Services,United States,$10 B,$1 B,$21.6 B,$25.4 B,https://www.forbes.com/companies/republic-services/?list=global2000
666,Publicis Groupe,France,$11.7 B,$1.1 B,$31 B,$13.4 B,https://www.forbes.com/companies/publicis-groupe/?list=global2000
667,Porsche Automobil Holding,Germany,$122 M,$4.1 B,$38.5 B,$22.2 B,https://www.forbes.com/companies/porsche-automobil-holding/?list=global2000
668,D.R. Horton,United States,$16.3 B,$1.6 B,$14.5 B,$17.3 B,https://www.forbes.com/companies/dr-horton/?list=global2000
669,Kasikornbank,Thailand,$6 B,$1.2 B,$96.9 B,$14.5 B,https://www.forbes.com/companies/kasikornbank/?list=global2000
670,Capgemini,France,$15.6 B,$861 M,$18.9 B,$20.9 B,https://www.forbes.com/companies/capgemini/?list=global2000
671,Ross Stores,United States,$15 B,$1.6 B,$6.2 B,$36.8 B,https://www.forbes.com/companies/ross-stores/?list=global2000
672,Deutsche Boerse,Germany,$3.7 B,$972 M,$180.2 B,$24.2 B,https://www.forbes.com/companies/deutsche-boerse/?list=global2000
672,Grupo Aval,Colombia,$11.3 B,$985 M,$80 B,$9.1 B,https://www.forbes.com/companies/grupo-aval/?list=global2000
674,Husky Energy,Canada,$17.1 B,$1.1 B,$26.6 B,$10.9 B,https://www.forbes.com/companies/husky-energy/?list=global2000
675,CGN Power,China,$7.6 B,$1.3 B,$54.9 B,$12.6 B,https://www.forbes.com/companies/cgn-power/?list=global2000
676,West Japan Railway,Japan,$13.7 B,$904 M,$28.7 B,$13.9 B,https://www.forbes.com/companies/west-japan-railway/?list=global2000
677,Legend Holding,China,$54.1 B,$668 M,$81.3 B,$6.5 B,https://www.forbes.com/companies/legend-holding/?list=global2000
678,Nutrien,Canada,$19.6 B,$80 M,$45.5 B,$32.3 B,https://www.forbes.com/companies/nutrien/?list=global2000
679,Activision Blizzard,United States,$7.5 B,$1.8 B,$17.8 B,$34.6 B,https://www.forbes.com/companies/activision-blizzard/?list=global2000
680,Toray Industries,Japan,$21.4 B,$902 M,$25.3 B,$11.3 B,https://www.forbes.com/companies/toray-industries/?list=global2000
681,Chubu Electric Power,Japan,$27.1 B,$511 M,$50.6 B,$10.8 B,https://www.forbes.com/companies/chubu-electric-power/?list=global2000
682,China Tower Corp.,China,$10.9 B,$400 M,$45.9 B,$49.4 B,https://www.forbes.com/companies/china-tower/?list=global2000
683,Analog Devices,United States,$6.2 B,$1.6 B,$21.8 B,$42.3 B,https://www.forbes.com/companies/analog-devices/?list=global2000
684,Grupa PZU,Poland,$10.4 B,$888 M,$87.1 B,$9.6 B,https://www.forbes.com/companies/grupa-pzu/?list=global2000
685,Viacom,United States,$13 B,$1.5 B,$22.7 B,$12.2 B,https://www.forbes.com/companies/viacom/?list=global2000
686,Fidelity National Information,United States,$8.4 B,$847 M,$23.8 B,$35.8 B,https://www.forbes.com/companies/fidelity-national-information/?list=global2000
687,Sekisui House,Japan,$19.6 B,$1.2 B,$22.2 B,$10.9 B,https://www.forbes.com/companies/sekisui-house/?list=global2000
688,Akzo Nobel,Netherlands,$10.9 B,$1 B,$21.8 B,$20.2 B,https://www.forbes.com/companies/akzo-nobel/?list=global2000
689,Huntington Bank,United States,$5.2 B,$1.4 B,$108.8 B,$14.3 B,https://www.forbes.com/companies/huntington-bank/?list=global2000
690,WH Group,Hong Kong,$22.6 B,$943 M,$15.3 B,$17.2 B,https://www.forbes.com/companies/wh-group/?list=global2000
691,Molson Coors Brewing,United States,$10.8 B,$1.1 B,$30.1 B,$13.3 B,https://www.forbes.com/companies/molson-coors-brewing/?list=global2000
692,Haitong Securities,China,$5.8 B,$792 M,$83.7 B,$21.8 B,https://www.forbes.com/companies/haitong-securities/?list=global2000
693,AES,United States,$10.7 B,$1.2 B,$32.5 B,$11.7 B,https://www.forbes.com/companies/aes/?list=global2000
694,Tesla,United States,$21.5 B,$-976 M,$29.7 B,$47.2 B,https://www.forbes.com/companies/tesla/?list=global2000
695,Falabella,Chile,$14.4 B,$745 M,$22.9 B,$18.3 B,https://www.forbes.com/companies/falabella/?list=global2000
696,Fox,United States,$10.2 B,$2.2 B,$13.5 B,$24.1 B,https://www.forbes.com/companies/fox/?list=global2000
696,Veolia Environnement,France,$30.6 B,$440 M,$43 B,$13.1 B,https://www.forbes.com/companies/veolia-environnement/?list=global2000
698,Link REIT,Hong Kong,$1.3 B,$5.7 B,$27.5 B,$24.5 B,https://www.forbes.com/companies/link-reit/?list=global2000
699,Lenovo Group,Hong Kong,$50 B,$511 M,$31.3 B,$11.2 B,https://www.forbes.com/companies/lenovo-group/?list=global2000
700,Atlas Copco,Sweden,$11 B,$2.2 B,$10.9 B,$36.8 B,https://www.forbes.com/companies/atlas-copco/?list=global2000
701,Suncorp Group,Australia,$10.3 B,$640 M,$69.9 B,$12.6 B,https://www.forbes.com/companies/suncorp-group/?list=global2000
702,All Nippon Airways,Japan,$18.6 B,$885 M,$23.6 B,$12 B,https://www.forbes.com/companies/all-nippon-airways/?list=global2000
703,T&amp;D Holdings,Japan,$17.6 B,$731 M,$141.6 B,$6.8 B,https://www.forbes.com/companies/td-holdings/?list=global2000
704,Lam Research,United States,$10.9 B,$2.9 B,$10.8 B,$29.7 B,https://www.forbes.com/companies/lam-research/?list=global2000
705,Pioneer Natural Resources,United States,$9.4 B,$974 M,$19 B,$29.5 B,https://www.forbes.com/companies/pioneer-natural-resources/?list=global2000
705,Vivendi,France,$16.4 B,$150 M,$39.3 B,$37 B,https://www.forbes.com/companies/vivendi/?list=global2000
707,VF,United States,$13.6 B,$1.4 B,$10.3 B,$37.8 B,https://www.forbes.com/companies/vf/?list=global2000
708,Solvay,Belgium,$13.3 B,$1 B,$25.1 B,$12.8 B,https://www.forbes.com/companies/solvay/?list=global2000
709,UPM-Kymmene,Finland,$12.4 B,$1.8 B,$16 B,$15.2 B,https://www.forbes.com/companies/upm-kymmene/?list=global2000
710,Uniper,Germany,$92.2 B,$-533 M,$65.9 B,$11.2 B,https://www.forbes.com/companies/uniper/?list=global2000
711,National Bank of Kuwait,Kuwait,$4.4 B,$1.2 B,$90.2 B,$19.9 B,https://www.forbes.com/companies/national-bank-of-kuwait/?list=global2000
712,Samba Financial Group,Saudi Arabia,$2.5 B,$1.5 B,$61.3 B,$20.7 B,https://www.forbes.com/companies/samba-financial-group/?list=global2000
713,China Southern Airlines,China,$21.7 B,$463 M,$36 B,$14.8 B,https://www.forbes.com/companies/china-southern-airlines/?list=global2000
714,Nomura,Japan,$16.7 B,$-712 M,$411.2 B,$13 B,https://www.forbes.com/companies/nomura/?list=global2000
715,Reinsurance Group of America,United States,$12.9 B,$716 M,$64.5 B,$9.5 B,https://www.forbes.com/companies/reinsurance-group/?list=global2000
716,Eiffage,France,$19.9 B,$742 M,$34.7 B,$9.6 B,https://www.forbes.com/companies/eiffage/?list=global2000
717,Cardinal Health,United States,$141.9 B,$-38 M,$40.5 B,$13.7 B,https://www.forbes.com/companies/cardinal-health/?list=global2000
718,Crown Castle International,United States,$5.6 B,$767 M,$37.8 B,$51 B,https://www.forbes.com/companies/crown-castle-international/?list=global2000
719,Ericsson,Sweden,$24.1 B,$-368 M,$30.3 B,$33.4 B,https://www.forbes.com/companies/ericsson/?list=global2000
719,Sumitomo Chemical,Japan,$19.8 B,$1.2 B,$29.8 B,$8 B,https://www.forbes.com/companies/sumitomo-chemical/?list=global2000
721,Tokyo Electron,Japan,$11.9 B,$2.3 B,$10.7 B,$26 B,https://www.forbes.com/companies/tokyo-electron/?list=global2000
722,Willis Towers Watson,United Kingdom,$8.5 B,$695 M,$32.4 B,$22.9 B,https://www.forbes.com/companies/willis-towers-watson/?list=global2000
723,CBRE Group,United States,$21.3 B,$1.1 B,$13.5 B,$17.1 B,https://www.forbes.com/companies/cbre-group/?list=global2000
724,Essity Ab,Sweden,$13.6 B,$906 M,$17.4 B,$20 B,https://www.forbes.com/companies/essity-ab/?list=global2000
725,Sandvik,Sweden,$11.5 B,$1.5 B,$13.3 B,$23.7 B,https://www.forbes.com/companies/sandvik/?list=global2000
726,CSL,Australia,$8.2 B,$1.8 B,$11.5 B,$61.7 B,https://www.forbes.com/companies/csl/?list=global2000
727,Credicorp,Peru,$5.3 B,$1.2 B,$52.6 B,$18.5 B,https://www.forbes.com/companies/credicorp/?list=global2000
728,Riyad Bank,Saudi Arabia,$2.8 B,$1.3 B,$61.3 B,$21.5 B,https://www.forbes.com/companies/riyad-bank/?list=global2000
729,London Stock Exchange,United Kingdom,$2.8 B,$640 M,$1,073.4 B,$22.4 B,https://www.forbes.com/companies/london-stock-exchange/?list=global2000
730,Guotai Junan Securities,China,$4 B,$1 B,$63.6 B,$25.4 B,https://www.forbes.com/companies/guotai-junan-securities/?list=global2000
731,DSM,Netherlands,$10.9 B,$1.3 B,$15.8 B,$20.3 B,https://www.forbes.com/companies/dsm/?list=global2000
732,Bancolombia,Colombia,$7.2 B,$899 M,$67.8 B,$12.5 B,https://www.forbes.com/companies/bancolombia/?list=global2000
733,Rolls-Royce Holdings,United Kingdom,$21 B,$-3.2 B,$40.6 B,$22.5 B,https://www.forbes.com/companies/rolls-royce-holdings/?list=global2000
734,Hong Kong Exchanges,Hong Kong,$2 B,$1.2 B,$32.7 B,$44.3 B,https://www.forbes.com/companies/hong-kong-exchanges/?list=global2000
735,Otsuka Holding,Japan,$11.7 B,$747 M,$22.6 B,$19 B,https://www.forbes.com/companies/otsuka-holding/?list=global2000
736,Stanley Black &amp; Decker,United States,$14 B,$645 M,$19.4 B,$22.1 B,https://www.forbes.com/companies/stanley-black-decker/?list=global2000
737,BYD,China,$19.2 B,$410 M,$28.4 B,$22.7 B,https://www.forbes.com/companies/byd/?list=global2000
738,WestRock,United States,$16.7 B,$910 M,$30.7 B,$9.1 B,https://www.forbes.com/companies/westrock/?list=global2000
739,CarMax,United States,$18.2 B,$842 M,$18.7 B,$12.9 B,https://www.forbes.com/companies/carmax/?list=global2000
740,Aptiv,Ireland,$14.4 B,$1.1 B,$12.5 B,$23.3 B,https://www.forbes.com/companies/aptiv/?list=global2000
741,Axis Bank,India,$9.1 B,$71 M,$107.9 B,$28.6 B,https://www.forbes.com/companies/axis-bank/?list=global2000
741,CenturyLink,United States,$23.4 B,$-1.7 B,$70.3 B,$13.2 B,https://www.forbes.com/companies/centurylink/?list=global2000
743,Fortive,United States,$7.2 B,$2.9 B,$12.9 B,$29.7 B,https://www.forbes.com/companies/fortive/?list=global2000
744,George Weston,Canada,$37.5 B,$443 M,$32.1 B,$11.7 B,https://www.forbes.com/companies/george-weston/?list=global2000
744,Koç Holding,Turkey,$29.5 B,$1.1 B,$23.5 B,$7.4 B,https://www.forbes.com/companies/koc-holding/?list=global2000
746,Huaneng Power International,China,$25.4 B,$235 M,$58.8 B,$13.7 B,https://www.forbes.com/companies/huaneng-power-international/?list=global2000
747,Isuzu Motors,Japan,$19.5 B,$1 B,$18.6 B,$10.5 B,https://www.forbes.com/companies/isuzu-motors/?list=global2000
747,Telkom Indonesia,Indonesia,$9.4 B,$1.3 B,$13.8 B,$27.2 B,https://www.forbes.com/companies/telkom-indonesia/?list=global2000
749,China Energy Engineering,China,$33.8 B,$692 M,$56.7 B,$3.6 B,https://www.forbes.com/companies/china-energy-engineering/?list=global2000
750,Unipol Gruppo,Italy,$16.4 B,$833 M,$87.6 B,$3.7 B,https://www.forbes.com/companies/unipol-gruppo/?list=global2000
751,Teva Pharmaceutical,Israel,$18.8 B,$-2.3 B,$60.7 B,$15.5 B,https://www.forbes.com/companies/teva-pharmaceutical/?list=global2000
752,Keyence,Japan,$5.3 B,$2.1 B,$14.7 B,$78.7 B,https://www.forbes.com/companies/keyence/?list=global2000
753,Neste,Finland,$17.6 B,$918 M,$9.4 B,$27.8 B,https://www.forbes.com/companies/neste/?list=global2000
753,Shanghai International Port,China,$5.7 B,$1.6 B,$21 B,$29.3 B,https://www.forbes.com/companies/shanghai-international-port/?list=global2000
755,Nedbank,South Africa,$7.7 B,$1 B,$72.6 B,$9.4 B,https://www.forbes.com/companies/nedbank/?list=global2000
756,Bangkok Bank,Thailand,$5.3 B,$1.1 B,$95.7 B,$12.5 B,https://www.forbes.com/companies/bangkok-bank/?list=global2000
757,China Reinsurance Group,China,$18.1 B,$570 M,$47.5 B,$8.9 B,https://www.forbes.com/companies/china-reinsurance-group/?list=global2000
758,Formosa Plastics,Taiwan,$7.6 B,$1.6 B,$16.3 B,$22.3 B,https://www.forbes.com/companies/formosa-plastics/?list=global2000
759,Telecom Italia,Italy,$22.4 B,$-1.6 B,$75.5 B,$12.2 B,https://www.forbes.com/companies/telecom-italia/?list=global2000
760,Concho Resources,United States,$4.2 B,$2.3 B,$27 B,$23.5 B,https://www.forbes.com/companies/concho-resources/?list=global2000
761,Covestro,Germany,$17.2 B,$2.2 B,$12.9 B,$10.9 B,https://www.forbes.com/companies/covestro/?list=global2000
761,Guangzhou R&amp;F,China,$11.6 B,$1.3 B,$53.3 B,$6.8 B,https://www.forbes.com/companies/guangzhou-rf/?list=global2000
763,LG,South Korea,$9.7 B,$1.7 B,$20.5 B,$11.5 B,https://www.forbes.com/companies/lg/?list=global2000
764,Liberty Global,United Kingdom,$13 B,$-373 M,$53.2 B,$22.4 B,https://www.forbes.com/companies/liberty-global/?list=global2000
764,Raymond James Financial,United States,$7.7 B,$986 M,$38.5 B,$12.6 B,https://www.forbes.com/companies/raymond-james-financial/?list=global2000
766,Fairfax Financial,Canada,$18.2 B,$351 M,$64.4 B,$13.7 B,https://www.forbes.com/companies/fairfax-financial/?list=global2000
767,ROSSETI,Russia,$16.3 B,$1.4 B,$36.7 B,$3.3 B,https://www.forbes.com/companies/rosseti/?list=global2000
768,China Eastern Airlines,China,$17.3 B,$426 M,$34.5 B,$14.9 B,https://www.forbes.com/companies/china-eastern-airlines/?list=global2000
769,Tata Motors,India,$44.9 B,$-4.1 B,$46.4 B,$11.6 B,https://www.forbes.com/companies/tata-motors/?list=global2000
770,AIB Group,Ireland,$3.8 B,$1.2 B,$104.6 B,$13 B,https://www.forbes.com/companies/aib-group/?list=global2000
771,Fortis (Canada),Canada,$6.5 B,$900 M,$39.9 B,$16.1 B,https://www.forbes.com/companies/fortis-canada/?list=global2000
772,Woodside Petroleum,Australia,$5.3 B,$1.4 B,$27.1 B,$23.8 B,https://www.forbes.com/companies/woodside-petroleum/?list=global2000
773,China Steel,Taiwan,$13.3 B,$811 M,$21.9 B,$12.6 B,https://www.forbes.com/companies/china-steel/?list=global2000
774,First Republic Bank,United States,$3.7 B,$881 M,$101.8 B,$17.1 B,https://www.forbes.com/companies/first-republic-bank/?list=global2000
775,ATOS,France,$14.5 B,$743 M,$24.7 B,$11.3 B,https://www.forbes.com/companies/atos/?list=global2000
776,Japan Airlines,Japan,$13.3 B,$1.2 B,$17.6 B,$11.8 B,https://www.forbes.com/companies/japan-airlines/?list=global2000
777,Garanti Bank,Turkey,$10.3 B,$1.4 B,$74.5 B,$6.1 B,https://www.forbes.com/companies/garanti-bank/?list=global2000
778,Edison International,United States,$12.7 B,$-423 M,$56.7 B,$20.6 B,https://www.forbes.com/companies/edison-international/?list=global2000
778,Galp Energia,Portugal,$20.3 B,$874 M,$14.5 B,$13.4 B,https://www.forbes.com/companies/galp-energia/?list=global2000
780,Infineon Technologies,Germany,$9.2 B,$1.3 B,$12.7 B,$27.3 B,https://www.forbes.com/companies/infineon-technologies/?list=global2000
781,Athene Holding,Bermuda,$6.6 B,$1.1 B,$125.5 B,$8.6 B,https://www.forbes.com/companies/athene-holding/?list=global2000
782,Old Mutual,South Africa,$8.2 B,$1.1 B,$60.7 B,$8.3 B,https://www.forbes.com/companies/old-mutual/?list=global2000
783,AutoZone,United States,$11.3 B,$1.4 B,$9.7 B,$26 B,https://www.forbes.com/companies/autozone/?list=global2000
784,Abu Dhabi Commercial Bank,United Arab Emirates,$3.9 B,$1.3 B,$76.2 B,$13.6 B,https://www.forbes.com/companies/abu-dhabi-commercial/?list=global2000
784,Yanzhou Coal Mining,China,$24.3 B,$1.2 B,$29.7 B,$5.5 B,https://www.forbes.com/companies/yanzhou-coal-mining/?list=global2000
786,Macy's,United States,$25.7 B,$1.1 B,$19.9 B,$7.7 B,https://www.forbes.com/companies/macys/?list=global2000
787,NetEase,China,$10.1 B,$928 M,$12.7 B,$34.9 B,https://www.forbes.com/companies/netease/?list=global2000
788,Hermès International,France,$7 B,$1.7 B,$8.5 B,$71.5 B,https://www.forbes.com/companies/hermes-international/?list=global2000
789,Fanuc,Japan,$6.2 B,$1.6 B,$14.5 B,$37.5 B,https://www.forbes.com/companies/fanuc/?list=global2000
790,Regeneron Pharmaceuticals,United States,$6.7 B,$2.4 B,$11.7 B,$36.4 B,https://www.forbes.com/companies/regeneron-pharmaceuticals/?list=global2000
791,Novolipetsk Steel,Russia,$12.1 B,$2.2 B,$9.9 B,$16.2 B,https://www.forbes.com/companies/novolipetsk-steel/?list=global2000
792,Hanwha,South Korea,$44.3 B,$426 M,$152 B,$1.9 B,https://www.forbes.com/companies/hanwha/?list=global2000
793,Dentsu,Japan,$9.2 B,$818 M,$33.2 B,$11.4 B,https://www.forbes.com/companies/dentsu/?list=global2000
794,Carlsberg,Denmark,$9.9 B,$840 M,$18 B,$19.3 B,https://www.forbes.com/companies/carlsberg/?list=global2000
795,Textron,United States,$13.8 B,$1.2 B,$14.5 B,$12.9 B,https://www.forbes.com/companies/textron/?list=global2000
796,Bank of Jinzhou,China,$6.9 B,$1.4 B,$113 B,$6.9 B,https://www.forbes.com/companies/bank-of-jinzhou/?list=global2000
797,SSE,United Kingdom,$30.1 B,$310 M,$32.3 B,$15 B,https://www.forbes.com/companies/sse/?list=global2000
798,Huatai Securities,China,$2.5 B,$770 M,$53.7 B,$24.5 B,https://www.forbes.com/companies/huatai-securities/?list=global2000
799,Lotte Chemical,South Korea,$15 B,$1.4 B,$18.6 B,$8.5 B,https://www.forbes.com/companies/lotte-chemical/?list=global2000
800,Hikvision,China,$7.3 B,$1.6 B,$8 B,$47.8 B,https://www.forbes.com/companies/hikvision/?list=global2000
800,QBE Insurance Group,Australia,$12.4 B,$503 M,$40.2 B,$12.1 B,https://www.forbes.com/companies/qbe-insurance-group/?list=global2000
802,Shaanxi Coal Industry,China,$8.2 B,$1.7 B,$17.6 B,$13.9 B,https://www.forbes.com/companies/shaanxi-coal-industry/?list=global2000
802,Shanghai Electric Group,China,$15.2 B,$459 M,$31.9 B,$13.2 B,https://www.forbes.com/companies/shanghai-electric-group/?list=global2000
804,Saudi British Bank,Saudi Arabia,$2.3 B,$1.3 B,$46.5 B,$15.8 B,https://www.forbes.com/companies/saudi-british-bank/?list=global2000
805,O'Reilly Automotive,United States,$9.5 B,$1.3 B,$8.1 B,$31.3 B,https://www.forbes.com/companies/oreilly-automotive/?list=global2000
806,ITC,India,$6.7 B,$1.7 B,$9.9 B,$53.8 B,https://www.forbes.com/companies/itc/?list=global2000
807,Chunghwa Telecom,Taiwan,$7.1 B,$1.2 B,$15.2 B,$27.7 B,https://www.forbes.com/companies/chunghwa-telecom/?list=global2000
808,Shenzhen Overseas,China,$5.7 B,$1.6 B,$42.8 B,$10.3 B,https://www.forbes.com/companies/shenzhen-overseas/?list=global2000
809,EnBW-Energie Baden,Germany,$24.3 B,$394 M,$48.4 B,$9.6 B,https://www.forbes.com/companies/enbw-energie-baden/?list=global2000
810,Comerica,United States,$3.7 B,$1.3 B,$70.7 B,$12.1 B,https://www.forbes.com/companies/comerica/?list=global2000
811,Inner Mongolia Yili,China,$11.9 B,$973 M,$6.9 B,$27.9 B,https://www.forbes.com/companies/inner-mongolia-yili/?list=global2000
812,Genuine Parts,United States,$18.7 B,$810 M,$12.7 B,$15.4 B,https://www.forbes.com/companies/genuine-parts/?list=global2000
812,PKO Bank Polski,Poland,$4.7 B,$1 B,$86.3 B,$12.9 B,https://www.forbes.com/companies/pko-bank-polski/?list=global2000
814,PG&amp;E,United States,$16.8 B,$-6.8 B,$81.5 B,$11.1 B,https://www.forbes.com/companies/pge/?list=global2000
815,Discovery,United States,$10.5 B,$493 M,$32.6 B,$15.8 B,https://www.forbes.com/companies/discovery/?list=global2000
815,Ferguson,United Kingdom,$21.6 B,$909 M,$10.8 B,$16.2 B,https://www.forbes.com/companies/ferguson/?list=global2000
817,Huishang Bank,China,$7.4 B,$1.3 B,$153.1 B,$5.3 B,https://www.forbes.com/companies/huishang-bank/?list=global2000
818,Sanlam,South Africa,$5.8 B,$877 M,$55.9 B,$12.4 B,https://www.forbes.com/companies/sanlam/?list=global2000
819,Williams,United States,$8.7 B,$-155 M,$46.4 B,$34.3 B,https://www.forbes.com/companies/williams/?list=global2000
820,Deutsche Wohnen,Germany,$1.7 B,$2.2 B,$29 B,$16 B,https://www.forbes.com/companies/deutsche-wohnen/?list=global2000
820,S&amp;P Global,United States,$6.3 B,$2 B,$9.5 B,$53.4 B,https://www.forbes.com/companies/sp-global/?list=global2000
820,Wanhua Chemical Group,China,$9.1 B,$1.9 B,$10.5 B,$22 B,https://www.forbes.com/companies/wanhua-chemical-group/?list=global2000
823,Fortum,Finland,$6.2 B,$995 M,$25.6 B,$18.3 B,https://www.forbes.com/companies/fortum/?list=global2000
824,Mega Financial Holding,Taiwan,$3.2 B,$925 M,$115.2 B,$12.4 B,https://www.forbes.com/companies/mega-financial-holding/?list=global2000
825,JBS,Brazil,$49.7 B,$7 M,$29.5 B,$12.3 B,https://www.forbes.com/companies/jbs/?list=global2000
826,China Coal Energy,China,$15.3 B,$534 M,$38.5 B,$9.1 B,https://www.forbes.com/companies/china-coal-energy/?list=global2000
827,Emaar Properties,United Arab Emirates,$7.1 B,$1.6 B,$30.5 B,$9.6 B,https://www.forbes.com/companies/emaar-properties/?list=global2000
828,Canadian Pacific Railway,Canada,$5.6 B,$1.5 B,$15.7 B,$30.3 B,https://www.forbes.com/companies/canadian-pacific-railway/?list=global2000
