554,Bank of Nanjing,China,$8.6 B,$1.7 B,$176.9 B,$11.5 B,https://www.forbes.com/companies/bank-of-nanjing/?list=global2000,Regional Banks
555,Telenor,Norway,$13.6 B,$1.4 B,$22.1 B,$29 B,https://www.forbes.com/companies/telenor/?list=global2000,Telecommunications services
556,Colgate-Palmolive,United States,$15.5 B,$2.4 B,$12.2 B,$59.6 B,https://www.forbes.com/companies/colgate-palmolive/?list=global2000,Household/Personal Care
557,Boston Scientific,United States,$9.8 B,$1.7 B,$21 B,$48.8 B,https://www.forbes.com/companies/boston-scientific/?list=global2000,Medical Equipment & Supplies
558,Kimberly-Clark,United States,$18.5 B,$1.4 B,$14.5 B,$42.5 B,https://www.forbes.com/companies/kimberly-clark/?list=global2000,Household/Personal Care
559,China National Building,China,$33 B,$1.2 B,$63.6 B,$8 B,https://www.forbes.com/companies/china-national-building/?list=global2000,Construction Materials
560,CBS,United States,$14.5 B,$2 B,$21.9 B,$19.6 B,https://www.forbes.com/companies/cbs/?list=global2000,Broadcasting & Cable
560,Dollar General,United States,$25.6 B,$1.6 B,$13.3 B,$32 B,https://www.forbes.com/companies/dollar-general/?list=global2000,Discount Stores
562,DISH Network,United States,$13.6 B,$1.6 B,$30.7 B,$16.3 B,https://www.forbes.com/companies/dish-network/?list=global2000,Broadcasting & Cable
563,Keurig Dr Pepper,United States,$9 B,$808 M,$48.9 B,$37.4 B,https://www.forbes.com/companies/keurig-dr-pepper/?list=global2000,Beverages
564,Kubota,Japan,$16.8 B,$1.3 B,$26.4 B,$18 B,https://www.forbes.com/companies/kubota/?list=global2000,Heavy Equipment
565,Rakuten,Japan,$10 B,$1.3 B,$66.9 B,$14.5 B,https://www.forbes.com/companies/rakuten/?list=global2000,Internet & Catalog Retail
566,Merck,Germany,$17.7 B,$460 M,$42.8 B,$45.8 B,https://www.forbes.com/companies/merck/?list=global2000,Pharmaceuticals
566,Rogers Communications,Canada,$11.6 B,$1.6 B,$23.4 B,$26.6 B,https://www.forbes.com/companies/rogers-communications/?list=global2000,Telecommunications services
568,PPL,United States,$7.8 B,$1.8 B,$43.4 B,$22.3 B,https://www.forbes.com/companies/ppl/?list=global2000,Electric Utilities
569,Aisin Seiki,Japan,$36.6 B,$1.1 B,$32.5 B,$11 B,https://www.forbes.com/companies/aisin-seiki/?list=global2000,Auto & Truck Parts
570,Aroundtown,Luxembourg,undefined,$1.9 B,$21.8 B,$9.1 B,https://www.forbes.com/companies/aroundtown/?list=global2000,Real Estate
571,Aon,United Kingdom,$10.8 B,$1.1 B,$26.4 B,$42.1 B,https://www.forbes.com/companies/aon/?list=global2000,Business & Personal Services
572,Sinopharm Group,China,$51.9 B,$880 M,$34.3 B,$11.1 B,https://www.forbes.com/companies/sinopharm-group/?list=global2000,Pharmaceuticals
573,Royal Caribbean Cruises,United States,$9.5 B,$1.8 B,$27.7 B,$25.3 B,https://www.forbes.com/companies/royal-caribbean-cruises/?list=global2000,Hotels & Motels
574,Norilsk Nickel,Russia,$11.6 B,$3 B,$15.3 B,$35.9 B,https://www.forbes.com/companies/norilsk-nickel/?list=global2000,Diversified Metals & Mining
575,Woori Financial Group,South Korea,$11 B,$1.7 B,$305.1 B,$8.3 B,https://www.forbes.com/companies/woori-financial-group/?list=global2000,Regional Banks
576,Kirin Holdings,Japan,$17.5 B,$1.5 B,$21 B,$19.6 B,https://www.forbes.com/companies/kirin-holdings/?list=global2000,Beverages
577,NXP Semiconductors,Netherlands,$9.4 B,$2.2 B,$21.5 B,$33.1 B,https://www.forbes.com/companies/nxp-semiconductors/?list=global2000,Semiconductors
578,Saudi Electricity,Saudi Arabia,$17.1 B,$476 M,$123.8 B,$18.3 B,https://www.forbes.com/companies/saudi-electricity/?list=global2000,Electric Utilities
579,Swisscom,Switzerland,$12 B,$1.6 B,$22.9 B,$24.1 B,https://www.forbes.com/companies/swisscom/?list=global2000,Telecommunications services
580,McKesson,United States,$213.5 B,$-316 M,$61 B,$21.9 B,https://www.forbes.com/companies/mckesson/?list=global2000,Pharmaceuticals
581,Nidec,Japan,$13.9 B,$1.3 B,$17.2 B,$41.4 B,https://www.forbes.com/companies/nidec/?list=global2000,Electrical Equipment
582,Omnicom Group,United States,$15.1 B,$1.3 B,$25.2 B,$18.1 B,https://www.forbes.com/companies/omnicom-group/?list=global2000,Advertising
583,Coal India,India,$14.4 B,$1.9 B,$18.3 B,$22.5 B,https://www.forbes.com/companies/coal-india/?list=global2000,Diversified Metals & Mining
584,RELX,United Kingdom,$10 B,$1.9 B,$17.8 B,$43.4 B,https://www.forbes.com/companies/relx/?list=global2000,Computer Services
585,Ingersoll Rand,Ireland,$15.7 B,$1.3 B,$17.9 B,$27.3 B,https://www.forbes.com/companies/ingersoll-rand/?list=global2000,Conglomerates
586,FirstEnergy,United States,$11.5 B,$913 M,$40.1 B,$21.5 B,https://www.forbes.com/companies/firstenergy/?list=global2000,Electric Utilities
587,Anadarko Petroleum,United States,$13.1 B,$605 M,$40.4 B,$32.2 B,https://www.forbes.com/companies/anadarko-petroleum/?list=global2000,Oil & Gas Operations
588,Korea Electric Power,South Korea,$55.1 B,$-1.2 B,$166 B,$16.3 B,https://www.forbes.com/companies/korea-electric-power/?list=global2000,Electric Utilities
589,Regions Financial,United States,$6.5 B,$1.5 B,$128.8 B,$15.5 B,https://www.forbes.com/companies/regions-financial/?list=global2000,Major Banks
590,Simon Property Group,United States,$5.7 B,$2.2 B,$30.7 B,$55 B,https://www.forbes.com/companies/simon-property-group/?list=global2000,Real Estate
591,Corning,United States,$11.3 B,$1.1 B,$27.5 B,$27.4 B,https://www.forbes.com/companies/corning/?list=global2000,Communications Equipment
591,The Estée Lauder Companies,United States,$14.2 B,$1.6 B,$12.7 B,$61.5 B,https://www.forbes.com/companies/estee-lauder/?list=global2000,Household/Personal Care
593,Henderson Land,Hong Kong,$2.8 B,$4 B,$56.3 B,$28 B,https://www.forbes.com/companies/henderson-land/?list=global2000,Real Estate
594,Grupo Mexico,Mexico,$10.5 B,$1.3 B,$26.9 B,$24.3 B,https://www.forbes.com/companies/grupo-mexico/?list=global2000,Diversified Metals & Mining
595,Allergan,Ireland,$15.8 B,$-5.1 B,$101.8 B,$46.3 B,https://www.forbes.com/companies/allergan/?list=global2000,Pharmaceuticals
595,H&amp;M - Hennes &amp; Mauritz,Sweden,$24.3 B,$1.4 B,$13.2 B,$29.7 B,https://www.forbes.com/companies/hm-hennes-mauritz/?list=global2000,Apparel/Footwear Retail
595,Loews,United States,$14.1 B,$636 M,$78.3 B,$15 B,https://www.forbes.com/companies/loews/?list=global2000,Diversified Insurance
598,VMware,United States,$9 B,$2.4 B,$14.7 B,$77.2 B,https://www.forbes.com/companies/vmware/?list=global2000,Software & Programming
599,Best Buy,United States,$42.9 B,$1.5 B,$13.2 B,$19.7 B,https://www.forbes.com/companies/best-buy/?list=global2000,Computer & Electronics Retail
600,First Data,United States,$9.5 B,$1 B,$38.3 B,$23.7 B,https://www.forbes.com/companies/first-data/?list=global2000,Business & Personal Services
601,Air Products &amp; Chemicals,United States,$8.9 B,$1.7 B,$19.1 B,$43.5 B,https://www.forbes.com/companies/air-products-chemicals/?list=global2000,Specialized Chemicals
602,Astellas Pharma,Japan,$11.8 B,$1.9 B,$17.6 B,$26 B,https://www.forbes.com/companies/astellas-pharma/?list=global2000,Pharmaceuticals
603,Asahi Kasei,Japan,$19.4 B,$1.3 B,$23.7 B,$14.1 B,https://www.forbes.com/companies/asahi-kasei/?list=global2000,Diversified Chemicals
604,Entergy,United States,$11.1 B,$863 M,$48.3 B,$17.8 B,https://www.forbes.com/companies/entergy/?list=global2000,Electric Utilities
605,Ageas,Belgium,$12.3 B,$955 M,$115.5 B,$10.2 B,https://www.forbes.com/companies/ageas/?list=global2000,Diversified Insurance
606,PPG,United States,$15.4 B,$1.3 B,$16 B,$28.3 B,https://www.forbes.com/companies/ppg/?list=global2000,Diversified Chemicals
607,Shimao Property Holdings,Hong Kong,$13 B,$1.3 B,$55 B,$10.2 B,https://www.forbes.com/companies/shimao-property-holdings/?list=global2000,Real Estate
608,Sumitomo Electric,Japan,$28.7 B,$1.2 B,$28.4 B,$10.7 B,https://www.forbes.com/companies/sumitomo-electric/?list=global2000,Auto & Truck Parts
609,Formosa Chemicals,Taiwan,$13.5 B,$1.6 B,$19.2 B,$20.6 B,https://www.forbes.com/companies/formosa-chemicals/?list=global2000,Specialized Chemicals
610,Atlantia,Italy,$6.9 B,$965 M,$91.2 B,$21.1 B,https://www.forbes.com/companies/atlantia/?list=global2000,Other Transportation
611,Kotak Mahindra Bank,India,$6.3 B,$1 B,$50.1 B,$37.9 B,https://www.forbes.com/companies/kotak-mahindra-bank/?list=global2000,Regional Banks
612,Tenaga Nasional,Malaysia,$12.5 B,$923 M,$37.2 B,$16.7 B,https://www.forbes.com/companies/tenaga-nasional/?list=global2000,Electric Utilities
613,JD.com,China,$69.8 B,$-361 M,$30.5 B,$43.6 B,https://www.forbes.com/companies/jd/?list=global2000,Internet & Catalog Retail
614,Wheelock,Hong Kong,$6.2 B,$2.2 B,$75.7 B,$14.5 B,https://www.forbes.com/companies/wheelock/?list=global2000,Real Estate
615,Western Digital,United States,$19.4 B,$841 M,$27.9 B,$16.1 B,https://www.forbes.com/companies/western-digital/?list=global2000,Computer Storage Devices
616,Industrial Bank of Korea,South Korea,$11.1 B,$1.6 B,$259.5 B,$7.3 B,https://www.forbes.com/companies/industrial-bank-of-korea/?list=global2000,Regional Banks
617,Baxter International,United States,$11.1 B,$1.6 B,$15.6 B,$38 B,https://www.forbes.com/companies/baxter-international/?list=global2000,Medical Equipment & Supplies
618,Dongfeng Motor Group,China,$15.9 B,$2 B,$33 B,$9.4 B,https://www.forbes.com/companies/dongfeng-motor-group/?list=global2000,Auto & Truck Manufacturers
619,Nintendo,Japan,$10.8 B,$1.6 B,$16.6 B,$36.6 B,https://www.forbes.com/companies/nintendo/?list=global2000,Recreational Products
620,Aeon,Japan,$77.1 B,$214 M,$90.3 B,$15.2 B,https://www.forbes.com/companies/aeon/?list=global2000,Food Retail
621,Coca-Cola European Partners,United Kingdom,$13.6 B,$1.1 B,$20.8 B,$24.7 B,https://www.forbes.com/companies/coca-cola-european-partners/?list=global2000,Beverages
621,Vonovia,Germany,$4.8 B,$2.7 B,$56.5 B,$25.8 B,https://www.forbes.com/companies/vonovia/?list=global2000,Construction Services
623,Teck Resources,Canada,$9.7 B,$2.4 B,$29 B,$14.1 B,https://www.forbes.com/companies/teck-resources/?list=global2000,Diversified Metals & Mining
624,Evonik,Germany,$17.7 B,$1.1 B,$24.7 B,$14.3 B,https://www.forbes.com/companies/evonik/?list=global2000,Specialized Chemicals
625,TELUS,Canada,$10.9 B,$1.2 B,$24.2 B,$22.4 B,https://www.forbes.com/companies/telus/?list=global2000,Telecommunications services
626,RWE Group,Germany,$24.8 B,$395 M,$98.3 B,$15.8 B,https://www.forbes.com/companies/rwe-group/?list=global2000,Electric Utilities
627,Devon Energy,United States,$11.7 B,$3.1 B,$19.6 B,$14.7 B,https://www.forbes.com/companies/devon-energy/?list=global2000,Oil & Gas Operations
628,Bharat Petroleum,India,$36.5 B,$1.4 B,$18.8 B,$11.3 B,https://www.forbes.com/companies/bharat-petroleum/?list=global2000,Oil & Gas Operations
629,Eversource Energy,United States,$8.4 B,$1 B,$38.2 B,$22.2 B,https://www.forbes.com/companies/eversource-energy/?list=global2000,Electric Utilities
630,Oneok,United States,$12.7 B,$1.2 B,$18.2 B,$28.5 B,https://www.forbes.com/companies/oneok/?list=global2000,Oil Services & Equipment
631,TD Ameritrade Holding,United States,$5.7 B,$1.8 B,$37.2 B,$30 B,https://www.forbes.com/companies/td-ameritrade-holding/?list=global2000,Investment Services
632,Siam Commercial Bank,Thailand,$7.1 B,$1.2 B,$97.9 B,$13.7 B,https://www.forbes.com/companies/siam-commercial-bank/?list=global2000,Regional Banks
633,Edp-energias De Portugal,Portugal,$18 B,$613 M,$47.6 B,$14.1 B,https://www.forbes.com/companies/edp-energias-de-portugal/?list=global2000,Electric Utilities
634,Resona Holdings,Japan,$7 B,$1.6 B,$537.4 B,$9.7 B,https://www.forbes.com/companies/resona-holdings/?list=global2000,Regional Banks
635,Sumitomo Realty,Japan,$9.1 B,$1 B,$45.5 B,$17.3 B,https://www.forbes.com/companies/sumitomo-realty/?list=global2000,Real Estate
636,Raiffeisen Bank International,Austria,$8.8 B,$1.4 B,$160.2 B,$8.9 B,https://www.forbes.com/companies/raiffeisen-bank-international/?list=global2000,Regional Banks
637,Daqin Railway,China,$10.8 B,$2.2 B,$19.3 B,$18.8 B,https://www.forbes.com/companies/daqin-railway/?list=global2000,Railroads
638,Idemitsu Kosan,Japan,$39.9 B,$1.1 B,$27.9 B,$9.2 B,https://www.forbes.com/companies/idemitsu-kosan/?list=global2000,Oil & Gas Operations
638,Unibail-Rodamco,Netherlands,$3.2 B,$1.2 B,$73.8 B,$40.3 B,https://www.forbes.com/companies/unibail-rodamco/?list=global2000,Real Estate
640,Parker-Hannifin,United States,$14.5 B,$1.4 B,$15.3 B,$24.6 B,https://www.forbes.com/companies/parker-hannifin/?list=global2000,Other Industrial Equipment
641,BOE Technology Group,China,$14.5 B,$535 M,$44.3 B,$20.3 B,https://www.forbes.com/companies/boe-technology-group/?list=global2000,Electronics
642,Nokia,Finland,$26.6 B,$-402 M,$46.6 B,$32.3 B,https://www.forbes.com/companies/nokia/?list=global2000,Communications Equipment
643,Infosys,India,$11.6 B,$2.2 B,$11.9 B,$45.1 B,https://www.forbes.com/companies/infosys/?list=global2000,Computer Services
644,Public Bank,Malaysia,$5 B,$1.4 B,$101.6 B,$21 B,https://www.forbes.com/companies/public-bank/?list=global2000,Regional Banks
645,Kao,Japan,$13.7 B,$1.4 B,$13.3 B,$36.2 B,https://www.forbes.com/companies/kao/?list=global2000,Household/Personal Care
646,Mapfre,Spain,$25.2 B,$624 M,$70.2 B,$9.2 B,https://www.forbes.com/companies/mapfre/?list=global2000,Diversified Insurance
647,Geely Automobile Holdings,Hong Kong,$16.1 B,$1.9 B,$13.3 B,$20.9 B,https://www.forbes.com/companies/geely-automobile-holdings/?list=global2000,Auto & Truck Manufacturers
648,Siam Cement,Thailand,$14.8 B,$1.4 B,$18.1 B,$17.3 B,https://www.forbes.com/companies/siam-cement/?list=global2000,Specialized Chemicals
649,Nan Ya Plastics,Taiwan,$11 B,$1.7 B,$18.6 B,$19.9 B,https://www.forbes.com/companies/nan-ya-plastics/?list=global2000,Diversified Chemicals
650,PKN Orlen,Poland,$30.4 B,$1.6 B,$17.1 B,$11.4 B,https://www.forbes.com/companies/pkn-orlen/?list=global2000,Oil & Gas Operations
651,Naturgy Energy Group,Spain,$28.7 B,$-3.4 B,$46.4 B,$27.5 B,https://www.forbes.com/companies/naturgy-energy-group/?list=global2000,Natural Gas Utilities
652,Kellogg,United States,$13.5 B,$1.3 B,$17.8 B,$20.1 B,https://www.forbes.com/companies/kellogg/?list=global2000,Food Processing
653,WEC Energy Group,United States,$7.7 B,$1.1 B,$34.4 B,$24.1 B,https://www.forbes.com/companies/wec-energy-group/?list=global2000,Electric Utilities
654,CNPC Capital,China,$5.4 B,$1.1 B,$129.8 B,$18.9 B,https://www.forbes.com/companies/cnpc-capital/?list=global2000,Heavy Equipment
655,Kyocera,Japan,$14.9 B,$642 M,$27.5 B,$22.1 B,https://www.forbes.com/companies/kyocera/?list=global2000,Electronics
656,Telia,Sweden,$9.6 B,$1.2 B,$28 B,$18.7 B,https://www.forbes.com/companies/telia/?list=global2000,Telecommunications services
657,Eletrobrás,Brazil,$6.9 B,$3.6 B,$46.8 B,$11.1 B,https://www.forbes.com/companies/eletrobras/?list=global2000,Electric Utilities
658,Guangzhou Automobile Group,China,$10.6 B,$1.7 B,$19.2 B,$19.3 B,https://www.forbes.com/companies/guangzhou-automobile-group/?list=global2000,Auto & Truck Manufacturers
659,CIMB Group Holdings,Malaysia,$6.4 B,$1.4 B,$129.2 B,$11.7 B,https://www.forbes.com/companies/cimb-group-holdings/?list=global2000,Regional Banks
660,Prologis,United States,$2.9 B,$1.6 B,$38.4 B,$46.4 B,https://www.forbes.com/companies/prologis/?list=global2000,Real Estate
661,Absa Group,South Africa,$9.7 B,$1.1 B,$89.6 B,$9.9 B,https://www.forbes.com/companies/absa-group/?list=global2000,Major Banks
662,Sodexo,France,$24.7 B,$749 M,$20.2 B,$16.9 B,https://www.forbes.com/companies/sodexo/?list=global2000,Business & Personal Services
663,Isbank,Turkey,$15.3 B,$1.5 B,$105.5 B,$4.6 B,https://www.forbes.com/companies/isbank/?list=global2000,Regional Banks
664,Carrefour,France,$91.9 B,$-663 M,$54.2 B,$14.7 B,https://www.forbes.com/companies/carrefour/?list=global2000,Food Retail
665,Republic Services,United States,$10 B,$1 B,$21.6 B,$25.4 B,https://www.forbes.com/companies/republic-services/?list=global2000,Environmental & Waste
666,Publicis Groupe,France,$11.7 B,$1.1 B,$31 B,$13.4 B,https://www.forbes.com/companies/publicis-groupe/?list=global2000,Advertising
667,Porsche Automobil Holding,Germany,$122 M,$4.1 B,$38.5 B,$22.2 B,https://www.forbes.com/companies/porsche-automobil-holding/?list=global2000,Auto & Truck Manufacturers
668,D.R. Horton,United States,$16.3 B,$1.6 B,$14.5 B,$17.3 B,https://www.forbes.com/companies/dr-horton/?list=global2000,Construction Services
669,Kasikornbank,Thailand,$6 B,$1.2 B,$96.9 B,$14.5 B,https://www.forbes.com/companies/kasikornbank/?list=global2000,Regional Banks
670,Capgemini,France,$15.6 B,$861 M,$18.9 B,$20.9 B,https://www.forbes.com/companies/capgemini/?list=global2000,Computer Services
671,Ross Stores,United States,$15 B,$1.6 B,$6.2 B,$36.8 B,https://www.forbes.com/companies/ross-stores/?list=global2000,Apparel/Footwear Retail
672,Deutsche Boerse,Germany,$3.7 B,$972 M,$180.2 B,$24.2 B,https://www.forbes.com/companies/deutsche-boerse/?list=global2000,Investment Services
672,Grupo Aval,Colombia,$11.3 B,$985 M,$80 B,$9.1 B,https://www.forbes.com/companies/grupo-aval/?list=global2000,Investment Services
674,Husky Energy,Canada,$17.1 B,$1.1 B,$26.6 B,$10.9 B,https://www.forbes.com/companies/husky-energy/?list=global2000,Oil & Gas Operations
675,CGN Power,China,$7.6 B,$1.3 B,$54.9 B,$12.6 B,https://www.forbes.com/companies/cgn-power/?list=global2000,Electric Utilities
676,West Japan Railway,Japan,$13.7 B,$904 M,$28.7 B,$13.9 B,https://www.forbes.com/companies/west-japan-railway/?list=global2000,Railroads
677,Legend Holding,China,$54.1 B,$668 M,$81.3 B,$6.5 B,https://www.forbes.com/companies/legend-holding/?list=global2000,Computer Hardware
678,Nutrien,Canada,$19.6 B,$80 M,$45.5 B,$32.3 B,https://www.forbes.com/companies/nutrien/?list=global2000,Oil & Gas Operations
679,Activision Blizzard,United States,$7.5 B,$1.8 B,$17.8 B,$34.6 B,https://www.forbes.com/companies/activision-blizzard/?list=global2000,Recreational Products
680,Toray Industries,Japan,$21.4 B,$902 M,$25.3 B,$11.3 B,https://www.forbes.com/companies/toray-industries/?list=global2000,Diversified Chemicals
681,Chubu Electric Power,Japan,$27.1 B,$511 M,$50.6 B,$10.8 B,https://www.forbes.com/companies/chubu-electric-power/?list=global2000,Electric Utilities
682,China Tower Corp.,China,$10.9 B,$400 M,$45.9 B,$49.4 B,https://www.forbes.com/companies/china-tower/?list=global2000,Construction Services
683,Analog Devices,United States,$6.2 B,$1.6 B,$21.8 B,$42.3 B,https://www.forbes.com/companies/analog-devices/?list=global2000,Semiconductors
684,Grupa PZU,Poland,$10.4 B,$888 M,$87.1 B,$9.6 B,https://www.forbes.com/companies/grupa-pzu/?list=global2000,Property & Casualty Insurance
685,Viacom,United States,$13 B,$1.5 B,$22.7 B,$12.2 B,https://www.forbes.com/companies/viacom/?list=global2000,Broadcasting & Cable
686,Fidelity National Information,United States,$8.4 B,$847 M,$23.8 B,$35.8 B,https://www.forbes.com/companies/fidelity-national-information/?list=global2000,Business & Personal Services
687,Sekisui House,Japan,$19.6 B,$1.2 B,$22.2 B,$10.9 B,https://www.forbes.com/companies/sekisui-house/?list=global2000,Construction Services
688,Akzo Nobel,Netherlands,$10.9 B,$1 B,$21.8 B,$20.2 B,https://www.forbes.com/companies/akzo-nobel/?list=global2000,Diversified Chemicals
689,Huntington Bank,United States,$5.2 B,$1.4 B,$108.8 B,$14.3 B,https://www.forbes.com/companies/huntington-bank/?list=global2000,Regional Banks
690,WH Group,Hong Kong,$22.6 B,$943 M,$15.3 B,$17.2 B,https://www.forbes.com/companies/wh-group/?list=global2000,Food Processing
691,Molson Coors Brewing,United States,$10.8 B,$1.1 B,$30.1 B,$13.3 B,https://www.forbes.com/companies/molson-coors-brewing/?list=global2000,Beverages
692,Haitong Securities,China,$5.8 B,$792 M,$83.7 B,$21.8 B,https://www.forbes.com/companies/haitong-securities/?list=global2000,Investment Services
693,AES,United States,$10.7 B,$1.2 B,$32.5 B,$11.7 B,https://www.forbes.com/companies/aes/?list=global2000,Electric Utilities
694,Tesla,United States,$21.5 B,$-976 M,$29.7 B,$47.2 B,https://www.forbes.com/companies/tesla/?list=global2000,Auto & Truck Manufacturers
695,Falabella,Chile,$14.4 B,$745 M,$22.9 B,$18.3 B,https://www.forbes.com/companies/falabella/?list=global2000,Department Stores
696,Fox,United States,$10.2 B,$2.2 B,$13.5 B,$24.1 B,https://www.forbes.com/companies/fox/?list=global2000,Movies & Entertainment
696,Veolia Environnement,France,$30.6 B,$440 M,$43 B,$13.1 B,https://www.forbes.com/companies/veolia-environnement/?list=global2000,Diversified Utilities
698,Link REIT,Hong Kong,$1.3 B,$5.7 B,$27.5 B,$24.5 B,https://www.forbes.com/companies/link-reit/?list=global2000,Real Estate
699,Lenovo Group,Hong Kong,$50 B,$511 M,$31.3 B,$11.2 B,https://www.forbes.com/companies/lenovo-group/?list=global2000,Computer Hardware
700,Atlas Copco,Sweden,$11 B,$2.2 B,$10.9 B,$36.8 B,https://www.forbes.com/companies/atlas-copco/?list=global2000,Other Industrial Equipment
701,Suncorp Group,Australia,$10.3 B,$640 M,$69.9 B,$12.6 B,https://www.forbes.com/companies/suncorp-group/?list=global2000,Diversified Insurance
702,All Nippon Airways,Japan,$18.6 B,$885 M,$23.6 B,$12 B,https://www.forbes.com/companies/all-nippon-airways/?list=global2000,Airline
703,T&amp;D Holdings,Japan,$17.6 B,$731 M,$141.6 B,$6.8 B,https://www.forbes.com/companies/td-holdings/?list=global2000,Life & Health Insurance
704,Lam Research,United States,$10.9 B,$2.9 B,$10.8 B,$29.7 B,https://www.forbes.com/companies/lam-research/?list=global2000,Semiconductors
705,Pioneer Natural Resources,United States,$9.4 B,$974 M,$19 B,$29.5 B,https://www.forbes.com/companies/pioneer-natural-resources/?list=global2000,Oil & Gas Exploration & Production
705,Vivendi,France,$16.4 B,$150 M,$39.3 B,$37 B,https://www.forbes.com/companies/vivendi/?list=global2000,Telecommunications services
707,VF,United States,$13.6 B,$1.4 B,$10.3 B,$37.8 B,https://www.forbes.com/companies/vf/?list=global2000,Apparel/Accessories
708,Solvay,Belgium,$13.3 B,$1 B,$25.1 B,$12.8 B,https://www.forbes.com/companies/solvay/?list=global2000,Diversified Chemicals
709,UPM-Kymmene,Finland,$12.4 B,$1.8 B,$16 B,$15.2 B,https://www.forbes.com/companies/upm-kymmene/?list=global2000,Paper & Paper Products
710,Uniper,Germany,$92.2 B,$-533 M,$65.9 B,$11.2 B,https://www.forbes.com/companies/uniper/?list=global2000,Electric Utilities
711,National Bank of Kuwait,Kuwait,$4.4 B,$1.2 B,$90.2 B,$19.9 B,https://www.forbes.com/companies/national-bank-of-kuwait/?list=global2000,Regional Banks
712,Samba Financial Group,Saudi Arabia,$2.5 B,$1.5 B,$61.3 B,$20.7 B,https://www.forbes.com/companies/samba-financial-group/?list=global2000,Regional Banks
713,China Southern Airlines,China,$21.7 B,$463 M,$36 B,$14.8 B,https://www.forbes.com/companies/china-southern-airlines/?list=global2000,Airline
714,Nomura,Japan,$16.7 B,$-712 M,$411.2 B,$13 B,https://www.forbes.com/companies/nomura/?list=global2000,Investment Services
715,Reinsurance Group of America,United States,$12.9 B,$716 M,$64.5 B,$9.5 B,https://www.forbes.com/companies/reinsurance-group/?list=global2000,Diversified Insurance
716,Eiffage,France,$19.9 B,$742 M,$34.7 B,$9.6 B,https://www.forbes.com/companies/eiffage/?list=global2000,Construction Services
717,Cardinal Health,United States,$141.9 B,$-38 M,$40.5 B,$13.7 B,https://www.forbes.com/companies/cardinal-health/?list=global2000,Pharmaceuticals
718,Crown Castle International,United States,$5.6 B,$767 M,$37.8 B,$51 B,https://www.forbes.com/companies/crown-castle-international/?list=global2000,Telecommunications services
719,Ericsson,Sweden,$24.1 B,$-368 M,$30.3 B,$33.4 B,https://www.forbes.com/companies/ericsson/?list=global2000,Communications Equipment
719,Sumitomo Chemical,Japan,$19.8 B,$1.2 B,$29.8 B,$8 B,https://www.forbes.com/companies/sumitomo-chemical/?list=global2000,Diversified Chemicals
721,Tokyo Electron,Japan,$11.9 B,$2.3 B,$10.7 B,$26 B,https://www.forbes.com/companies/tokyo-electron/?list=global2000,Semiconductors
722,Willis Towers Watson,United Kingdom,$8.5 B,$695 M,$32.4 B,$22.9 B,https://www.forbes.com/companies/willis-towers-watson/?list=global2000,Diversified Insurance
723,CBRE Group,United States,$21.3 B,$1.1 B,$13.5 B,$17.1 B,https://www.forbes.com/companies/cbre-group/?list=global2000,Real Estate
724,Essity Ab,Sweden,$13.6 B,$906 M,$17.4 B,$20 B,https://www.forbes.com/companies/essity-ab/?list=global2000,Household/Personal Care
725,Sandvik,Sweden,$11.5 B,$1.5 B,$13.3 B,$23.7 B,https://www.forbes.com/companies/sandvik/?list=global2000,Other Industrial Equipment
726,CSL,Australia,$8.2 B,$1.8 B,$11.5 B,$61.7 B,https://www.forbes.com/companies/csl/?list=global2000,Biotechs
727,Credicorp,Peru,$5.3 B,$1.2 B,$52.6 B,$18.5 B,https://www.forbes.com/companies/credicorp/?list=global2000,Regional Banks
728,Riyad Bank,Saudi Arabia,$2.8 B,$1.3 B,$61.3 B,$21.5 B,https://www.forbes.com/companies/riyad-bank/?list=global2000,Regional Banks
729,London Stock Exchange,United Kingdom,$2.8 B,$640 M,$1,073.4 B,$22.4 B,https://www.forbes.com/companies/london-stock-exchange/?list=global2000,Investment Services
730,Guotai Junan Securities,China,$4 B,$1 B,$63.6 B,$25.4 B,https://www.forbes.com/companies/guotai-junan-securities/?list=global2000,Major Banks
731,DSM,Netherlands,$10.9 B,$1.3 B,$15.8 B,$20.3 B,https://www.forbes.com/companies/dsm/?list=global2000,Healthcare Services
732,Bancolombia,Colombia,$7.2 B,$899 M,$67.8 B,$12.5 B,https://www.forbes.com/companies/bancolombia/?list=global2000,Regional Banks
733,Rolls-Royce Holdings,United Kingdom,$21 B,$-3.2 B,$40.6 B,$22.5 B,https://www.forbes.com/companies/rolls-royce-holdings/?list=global2000,Aerospace & Defense
734,Hong Kong Exchanges,Hong Kong,$2 B,$1.2 B,$32.7 B,$44.3 B,https://www.forbes.com/companies/hong-kong-exchanges/?list=global2000,Investment Services
735,Otsuka Holding,Japan,$11.7 B,$747 M,$22.6 B,$19 B,https://www.forbes.com/companies/otsuka-holding/?list=global2000,Pharmaceuticals
736,Stanley Black &amp; Decker,United States,$14 B,$645 M,$19.4 B,$22.1 B,https://www.forbes.com/companies/stanley-black-decker/?list=global2000,Household/Personal Care
737,BYD,China,$19.2 B,$410 M,$28.4 B,$22.7 B,https://www.forbes.com/companies/byd/?list=global2000,Auto & Truck Manufacturers
738,WestRock,United States,$16.7 B,$910 M,$30.7 B,$9.1 B,https://www.forbes.com/companies/westrock/?list=global2000,Containers & Packaging
